queue/receipts/AOS-2026-0020-telegram-escalation-20260709T084117Z.md	777	185	2026-07-09 09:41:17.112483700 +0100
queue/receipts/AOS-2026-0020.md	777	2188	2026-07-07 00:25:43.246843700 +0100
queue/receipts/AOS-2026-0021-notification-20260709T084117Z.md	777	178	2026-07-09 09:41:17.173604900 +0100
queue/receipts/AOS-2026-0021-telegram-escalation-20260709T084117Z.md	777	190	2026-07-09 09:41:17.220163900 +0100
queue/receipts/AOS-2026-0021.md	777	1753	2026-07-07 01:15:59.339091800 +0100
queue/receipts/AOS-2026-0021_manual_review_fix.md	777	689	2026-07-07 01:26:52.725658700 +0100
queue/receipts/AOS-2026-0022-notification-20260709T084117Z.md	777	178	2026-07-09 09:41:17.265118800 +0100
queue/receipts/AOS-2026-0022-telegram-escalation-20260709T084117Z.md	777	190	2026-07-09 09:41:17.304074700 +0100
queue/receipts/AOS-2026-0022.md	777	997	2026-07-07 03:09:39.940979700 +0100
queue/receipts/AOS-2026-0024_synthetic_revenue.md	777	595	2026-07-08 04:09:33.991202800 +0100
queue/receipts/AOS-2026-0025_synthetic_marketing.md	777	613	2026-07-08 04:09:34.420724500 +0100
queue/receipts/AOS-2026-0026_synthetic_delivery.md	777	604	2026-07-08 04:09:34.886807400 +0100
queue/receipts/AOS-2026-0027_synthetic_ops.md	777	559	2026-07-08 04:09:35.310496100 +0100
queue/receipts/AOS-2026-0028_synthetic_orchestrator.md	777	640	2026-07-08 04:09:35.838384600 +0100
queue/receipts/AOS-2026-0029_skills_registration_workflow_audit.md	777	2414	2026-07-08 07:15:30.567886700 +0100
queue/receipts/AOS-2026-0030-notification-20260709T084117Z.md	777	178	2026-07-09 09:41:17.360618000 +0100
queue/receipts/AOS-2026-0030-telegram-escalation-20260709T084117Z.md	777	190	2026-07-09 09:41:17.442318000 +0100
queue/receipts/AOS-2026-0030_schedule_setup_review.md	777	1019	2026-07-08 07:15:30.597735700 +0100
queue/receipts/AOS-2026-0031_fit_call_prep_internal_validation.md	777	826	2026-07-08 07:15:30.620420100 +0100
queue/receipts/AOS-2026-0032_morning_brief_internal_validation.md	777	809	2026-07-08 07:15:30.645452700 +0100
queue/receipts/AOS-2026-0033_weekly_review_internal_validation.md	777	831	2026-07-08 07:15:30.670332900 +0100
queue/receipts/AOS-2026-0034_content_draft_internal_validation.md	777	801	2026-07-08 07:15:30.698497300 +0100
queue/receipts/AOS-2026-0035_build_speed_to_lead_v0_dry_run.md	777	750	2026-07-08 07:15:30.722341200 +0100
queue/receipts/AOS-2026-0036_build_voice_agent_v0_dry_run.md	777	744	2026-07-08 07:15:30.739466900 +0100
queue/receipts/AOS-2026-0037_build_client_memory_v0_dry_run.md	777	750	2026-07-08 07:15:30.754150500 +0100
queue/receipts/AOS-2026-0038_build_lead_gen_agent_v0_dry_run.md	777	753	2026-07-08 07:15:30.772091800 +0100
queue/receipts/AOS-2026-0039_custom_project_v0_dry_run.md	777	735	2026-07-08 07:15:30.793175900 +0100
queue/receipts/AOS-2026-0040_anti_rot_proof.md	777	849	2026-07-08 07:15:30.902062300 +0100
queue/receipts/AOS-2026-0041_workflow_frontmatter_fix.md	777	3185	2026-07-08 07:33:27.122171200 +0100
queue/receipts/AOS-2026-0042-20260708T072826Z.md	777	139	2026-07-08 08:28:26.502618800 +0100
queue/receipts/AOS-2026-0042_delivery_ops_documents_remap_review.md	777	2287	2026-07-08 07:43:06.748493800 +0100
queue/receipts/AOS-2026-0046-20260708T180536Z.md	777	907	2026-07-08 19:05:37.014858300 +0100
queue/receipts/AOS-2026-0046-20260708T180713Z.md	777	933	2026-07-08 19:07:14.082518700 +0100
queue/receipts/AOS-2026-0046.token_usage.json	777	689	2026-07-08 19:07:14.066507900 +0100
queue/receipts/AOS-2026-0047-20260708T183143Z.md	777	923	2026-07-08 19:31:43.228374200 +0100
queue/receipts/AOS-2026-0047.token_usage.json	777	682	2026-07-08 19:31:43.203422700 +0100
queue/receipts/AOS-2026-0060-phase-b-step1.md	777	94	2026-07-09 09:41:10.269867800 +0100
queue/receipts/AOS-2026-0061-phase-b-step2.md	777	117	2026-07-09 09:42:10.083880100 +0100
queue/receipts/AOS-2026-0061-runner-20260709T084116Z.md	777	347	2026-07-09 09:41:16.897158300 +0100
queue/receipts/AOS-2026-0062-notification-20260709T084210Z.md	777	178	2026-07-09 09:42:10.270378100 +0100
queue/receipts/AOS-2026-0062-runner-20260709T084210Z.md	777	489	2026-07-09 09:42:10.201848300 +0100
queue/receipts/AOS-2026-0062-telegram-escalation-20260710T082527Z.md	777	206	2026-07-10 09:25:27.384538600 +0100
queue/receipts/AOS-2026-0062-telegram-escalation-8d4ea9abf0bd0b6d.md	600	190	2026-07-13 01:51:55.988633100 +0100
queue/receipts/AOS-2026-0063-notification-20260709T084244Z.md	777	177	2026-07-09 09:42:44.574334200 +0100
queue/receipts/AOS-2026-0063-telegram-escalation-20260709T084244Z.md	777	189	2026-07-09 09:42:44.792852600 +0100
queue/receipts/AOS-2026-0063-telegram-escalation-20260709T084252Z.md	777	201	2026-07-09 09:42:52.722717200 +0100
queue/receipts/AOS-2026-0063-telegram-escalation-20260709T084317Z.md	777	201	2026-07-09 09:43:17.833266300 +0100
queue/receipts/AOS-2026-0064-notification-20260709T084544Z.md	777	177	2026-07-09 09:45:44.107380700 +0100
queue/receipts/AOS-2026-0064-telegram-escalation-20260709T084544Z.md	777	205	2026-07-09 09:45:44.346699500 +0100
queue/receipts/AOS-2026-0064-telegram-escalation-20260709T142606Z.md	777	198	2026-07-09 15:26:06.520043400 +0100
queue/receipts/AOS-2026-0064-telegram-escalation-20260709T142823Z.md	777	198	2026-07-09 15:28:23.763165600 +0100
queue/receipts/AOS-2026-0064-telegram-escalation-20260710T082527Z.md	777	205	2026-07-10 09:25:27.477802400 +0100
queue/receipts/AOS-2026-0064-telegram-escalation-b1243e1ef9a8e179.md	600	189	2026-07-13 01:51:56.588633036 +0100
queue/receipts/AOS-2026-0065-telegram-escalation-20260709T144712Z.md	777	197	2026-07-09 15:47:12.682185500 +0100
queue/receipts/AOS-2026-0068-source-pack-20260710T082520Z.md	777	257	2026-07-10 09:25:20.722668000 +0100
queue/receipts/AOS-2026-0069-20260710T180320Z.md	777	902	2026-07-10 19:03:21.518002200 +0100
queue/receipts/AOS-2026-0069-notification-20260710T082807Z.md	777	178	2026-07-10 09:28:07.345094500 +0100
queue/receipts/AOS-2026-0069-runner-20260710T082527Z.md	777	395	2026-07-10 09:25:27.192662900 +0100
queue/receipts/AOS-2026-0069.md	777	1055	2026-07-10 09:28:00.842796400 +0100
queue/receipts/AOS-2026-0069.token_usage.json	777	685	2026-07-10 19:03:21.500296200 +0100
queue/receipts/AOS-2026-0070-notification-20260710T192815Z.md	777	178	2026-07-10 20:28:15.671434500 +0100
queue/receipts/AOS-2026-0070-telegram-escalation-87d2a03161a52723.md	600	190	2026-07-13 01:51:57.212632967 +0100
queue/receipts/AOS-2026-0070.md	777	1748	2026-07-10 19:11:09.828461700 +0100
queue/receipts/AOS-2026-0072-source-pack-20260710T184946Z.md	777	202	2026-07-10 19:49:46.585553600 +0100
queue/receipts/AOS-2026-0073-20260710T192427Z.md	777	902	2026-07-10 20:24:27.566989600 +0100
queue/receipts/AOS-2026-0073-draft-human-review-20260710T184946Z.md	777	264	2026-07-10 19:49:46.590082800 +0100
queue/receipts/AOS-2026-0073.token_usage.json	777	685	2026-07-10 20:24:27.556899300 +0100
queue/receipts/AOS-2026-0074-final-closeout-20260710T192815Z.md	777	442	2026-07-10 20:28:15.632694700 +0100
queue/receipts/AOS-2026-0074-runner-20260710T192815Z.md	777	464	2026-07-10 20:28:15.594494200 +0100
queue/receipts/AOS-2026-0075-git-push-blocked-20260711T001700Z.md	777	1947	2026-07-11 01:17:15.122016000 +0100
queue/receipts/AOS-2026-0075-pass-0-dispatch-proof.md	777	1966	2026-07-11 01:02:25.809311300 +0100
queue/receipts/AOS-2026-0075-pass-0-machine-verified-20260711T000000Z.md	777	2907	2026-07-11 01:16:09.303442500 +0100
queue/receipts/AOS-2026-0075.token_usage.json	777	689	2026-07-11 01:16:09.295899200 +0100
queue/receipts/AOS-2026-0076-20260713T021332Z.md	600	614	2026-07-13 03:13:32.132065258 +0100
queue/receipts/AOS-2026-0076-notification-0f490b04e8378def.md	600	178	2026-07-13 02:14:13.444486662 +0100
queue/receipts/AOS-2026-0076-notification-517e4e5cde8f9edb.md	600	184	2026-07-13 02:14:13.404486668 +0100
queue/receipts/AOS-2026-0076-workflow-review-ready-858435df786f0a7f.md	600	269	2026-07-13 02:14:13.368486672 +0100
queue/receipts/AOS-2026-0077-pass-1.md	600	4772	2026-07-12 21:10:16.490433248 +0100
queue/receipts/AOS-2026-0077.token_usage.json	600	1490	2026-07-12 21:10:16.482433246 +0100
queue/receipts/AOS-2026-0078-20260713T004457Z.md	600	1592	2026-07-13 02:16:45.764469661 +0100
queue/receipts/AOS-2026-0078-pass-2-human-review.md	600	3328	2026-07-12 22:42:44.069839929 +0100
queue/receipts/AOS-2026-0078-pass-2-visual-checkpoint-repair.md	644	3186	2026-07-13 01:19:10.096841373 +0100
queue/receipts/AOS-2026-0078-runner-2bd967eaf1f16ed3.md	600	394	2026-07-12 20:18:33.274778891 +0100
queue/receipts/AOS-2026-0078.token_usage.json	600	1398	2026-07-13 02:16:45.756469662 +0100
queue/receipts/AOS-2026-0079-pass-3.md	644	1486	2026-07-13 01:51:55.276633178 +0100
queue/receipts/AOS-2026-0079-runner-70f1c1523e984e5d.md	600	621	2026-07-13 01:44:57.592674134 +0100
queue/receipts/AOS-2026-0079.token_usage.json	600	689	2026-07-13 01:51:55.268633179 +0100
queue/receipts/AOS-2026-0080-pass-4.md	644	1480	2026-07-13 01:57:12.900596137 +0100
queue/receipts/AOS-2026-0080-runner-cc7b3ef9abb06f10.md	600	847	2026-07-13 01:51:55.380633167 +0100
queue/receipts/AOS-2026-0080.token_usage.json	600	689	2026-07-13 01:57:12.884596139 +0100
queue/receipts/AOS-2026-0081-pass-5.md	644	1415	2026-07-13 01:59:33.256580228 +0100
queue/receipts/AOS-2026-0081-runner-03520fa5d7428578.md	600	1075	2026-07-13 01:57:13.136596116 +0100
queue/receipts/AOS-2026-0081.token_usage.json	600	689	2026-07-13 01:59:33.240580230 +0100
queue/receipts/AOS-2026-0082-pass-6.md	644	1402	2026-07-13 02:02:44.992558538 +0100
queue/receipts/AOS-2026-0082-runner-87da150ffb075d50.md	600	1300	2026-07-13 01:59:33.544580188 +0100
queue/receipts/AOS-2026-0082.token_usage.json	600	689	2026-07-13 02:02:44.984558538 +0100
queue/receipts/AOS-2026-0083-pass-7.md	644	1485	2026-07-13 02:05:22.444538294 +0100
queue/receipts/AOS-2026-0083-runner-e2aa8291432dd8d3.md	600	1523	2026-07-13 02:02:45.228558512 +0100
queue/receipts/AOS-2026-0083.token_usage.json	600	689	2026-07-13 02:05:22.428538295 +0100
queue/receipts/AOS-2026-0084-pass-8.md	644	1501	2026-07-13 02:08:22.728521963 +0100
queue/receipts/AOS-2026-0084-runner-b99796e52f053fd6.md	600	1752	2026-07-13 02:05:22.680538270 +0100
queue/receipts/AOS-2026-0084.token_usage.json	600	689	2026-07-13 02:08:22.716521964 +0100
queue/receipts/AOS-2026-0085-pass-9.md	644	1758	2026-07-13 02:21:45.376435265 +0100
queue/receipts/AOS-2026-0085-runner-502f287f5ed4d0b8.md	600	1973	2026-07-13 02:08:22.968521936 +0100
queue/receipts/AOS-2026-0085.token_usage.json	600	689	2026-07-13 02:14:13.120486705 +0100
queue/receipts/AOS-2026-0087-notification-4e47d4cdba0a9d9a.md	600	1681	2026-07-13 07:38:36.449489782 +0100
queue/receipts/AOS-2026-0087-notification-b5344901706e3aa9.md	600	183	2026-07-13 07:32:17.677545643 +0100
queue/receipts/AOS-2026-0087-resume-20260712.md	644	6302	2026-07-13 07:58:10.249348099 +0100
queue/receipts/AOS-2026-0087.md	644	4018	2026-07-13 03:54:41.935827054 +0100
queue/receipts/AOS-2026-0087.token_usage.json	600	1512	2026-07-13 07:58:10.241348100 +0100
queue/receipts/AOS-2026-0088-notification-9dcd8f3a17aff4a7.md	600	173	2026-07-13 08:20:22.493233439 +0100
queue/receipts/AOS-2026-0088-notification-e667dc63a4c4a02b.md	600	179	2026-07-13 08:20:22.449233445 +0100
queue/receipts/AOS-2026-0088.md	600	1431	2026-07-13 08:20:20.517233648 +0100
queue/receipts/AOS-2026-0089-notification-0fa59652c5aa5c92.md	600	173	2026-07-13 08:35:00.253151565 +0100
queue/receipts/AOS-2026-0089-notification-21faa9b95c9f3742.md	600	184	2026-07-13 08:55:46.161000599 +0100
queue/receipts/AOS-2026-0089-notification-8e154a43f461c22d.md	600	1702	2026-07-13 08:56:21.720996056 +0100
queue/receipts/AOS-2026-0089-notification-b4b2049b563fbe7a.md	600	179	2026-07-13 08:35:00.213151568 +0100
queue/receipts/AOS-2026-0089.md	644	2520	2026-07-13 08:55:39.245001770 +0100
queue/receipts/AOS-2026-0089.token_usage.json	600	1497	2026-07-13 08:56:21.712996057 +0100
queue/receipts/agentmail_digest_2026-07-08_1b737063c7ad.json	777	5019	2026-07-09 20:36:54.527441000 +0100
queue/receipts/agentmail_digest_2026-07-09_d6d1eb8a7f45_5c73528d53683774.json	777	8755	2026-07-10 06:49:12.923257900 +0100
queue/receipts/agentmail_digest_2026-07-09_d6d1eb8a7f45_5c73528d53683774_20260710T072707Z.json	777	8753	2026-07-10 08:27:07.404749500 +0100
queue/receipts/agentmail_digest_2026-07-09_d6d1eb8a7f45_5c73528d53683774_20260710T080313Z.json	777	8865	2026-07-10 09:03:13.475093200 +0100
queue/receipts/backups.jsonl	777	3814	2026-07-11 02:00:28.966256200 +0100
queue/receipts/external-send-dry-run-20260709T192846Z.md	777	558	2026-07-09 20:28:46.343488700 +0100
queue/receipts/ingestion.jsonl	777	1304	2026-07-10 01:54:55.815022700 +0100
queue/receipts/setup_session_2026-07-07.md	777	1969	2026-07-08 03:56:39.838273400 +0100
queue/rollups/.gitkeep	777	0	2026-07-08 04:36:06.192744900 +0100
queue/rollups/index.json	777	79	2026-07-12 21:07:12.918470540 +0100
queue/rollups/week-2026-W28.json	777	4522	2026-07-12 22:47:55.969800015 +0100
queue/run_ledger.jsonl	600	6802	2026-07-13 09:00:35.772973033 +0100
queue/run_ledger_schema.json	777	1886	2026-07-08 04:35:44.626790500 +0100
queue/schemas/receipt.schema.json	777	483	2026-07-05 15:00:14.525686900 +0100
queue/schemas/work_item.schema.json	777	3011	2026-07-12 08:04:28.379510422 +0100
queue/skill_creation_prompt.md	777	1539	2026-07-08 08:57:19.507144500 +0100
queue/skill_trust.jsonl	777	6696	2026-07-08 07:51:42.268711300 +0100
queue/skill_trust_schema.json	777	1300	2026-07-08 03:11:40.277912700 +0100
queue/templates/README.md	777	1163	2026-07-06 01:37:13.693266500 +0100
queue/templates/claude_task.prompt.md	777	1442	2026-07-05 18:49:01.385894600 +0100
queue/templates/codex_task.prompt.md	777	1816	2026-07-12 22:40:13.477865160 +0100
queue/templates/department_task.prompt.md	777	2433	2026-07-05 19:13:02.672326300 +0100
queue/templates/hermes_dispatcher.prompt.md	777	1341	2026-07-05 15:47:43.792706800 +0100
queue/templates/receipt.prompt.md	777	367	2026-07-05 15:41:19.765978900 +0100
queue/templates/revenue_linkedin_outreach.prompt.md	777	4646	2026-07-06 01:37:08.090926100 +0100
queue/token_ledger.jsonl	600	40871	2026-07-13 09:00:35.784973033 +0100
queue/token_ledger_schema.json	777	3488	2026-07-12 22:37:43.273880170 +0100
queue/verifier_prompt.md	777	1399	2026-07-08 03:11:40.257945700 +0100
queue/work_items.jsonl	600	124858	2026-07-13 09:00:35.796973032 +0100
queue/work_items.jsonl.bak_cancel_tests_20260705_184409	777	11710	2026-07-06 02:40:07.000000000 +0100
queue/work_order_prompt.md	777	1431	2026-07-15 14:16:20.971779618 +0100
search/.gitignore	777	26	2026-07-09 16:43:20.515059500 +0100
search/README.md	777	667	2026-07-09 16:43:21.140351900 +0100
search/os_index.db	777	6070272	2026-07-13 02:00:01.832576479 +0100
search/os_index.db-shm	777	32768	2026-07-13 02:55:48.384213861 +0100
search/os_index.db-wal	777	7317152	2026-07-13 02:00:01.824576480 +0100
